代码,简称,时间,开盘价(元),收盘价(元),最高价(元),最低价(元)
ICM.CFE,中证500股指期货主力连续,2019-04-09,5795.0,5836.8,5863.0,5774.2
ICM.CFE,中证500股指期货主力连续,2019-04-10,5806.0,5818.8,5901.0,5747.0
ICM.CFE,中证500股指期货主力连续,2019-04-11,5824.8,5721.2,5837.0,5710.2
ICM.CFE,中证500股指期货主力连续,2019-04-12,5720.8,5701.2,5740.0,5656.6
ICM.CFE,中证500股指期货主力连续,2019-04-15,5788.8,5609.0,5806.2,5589.0
ICM.CFE,中证500股指期货主力连续,2019-04-16,5596.6,5759.2,5765.2,5555.8
ICM.CFE,中证500股指期货主力连续,2019-04-17,5761.0,5772.4,5831.8,5733.4
ICM.CFE,中证500股指期货主力连续,2019-04-18,5777.6,5765.2,5802.0,5736.4
ICM.CFE,中证500股指期货主力连续,2019-04-19,5777.0,5781.2,5799.0,5708.6
ICM.CFE,中证500股指期货主力连续,2019-04-22,5782.8,5677.0,5785.8,5628.6
ICM.CFE,中证500股指期货主力连续,2019-04-23,5667.0,5552.8,5671.8,5544.4
ICM.CFE,中证500股指期货主力连续,2019-04-24,5575.0,5627.0,5660.6,5511.8
ICM.CFE,中证500股指期货主力连续,2019-04-25,5617.6,5411.2,5624.0,5397.4
ICM.CFE,中证500股指期货主力连续,2019-04-26,5398.6,5375.2,5476.0,5371.8
ICM.CFE,中证500股指期货主力连续,2019-04-29,5390.0,5258.8,5395.0,5226.2
ICM.CFE,中证500股指期货主力连续,2019-04-30,5254.0,5267.2,5342.2,5222.6
ICM.CFE,中证500股指期货主力连续,2019-05-06,5120.0,4810.0,5120.0,4749.2
ICM.CFE,中证500股指期货主力连续,2019-05-07,4887.6,4906.0,4964.4,4839.2
ICM.CFE,中证500股指期货主力连续,2019-05-08,4827.0,4873.2,5007.8,4815.0
ICM.CFE,中证500股指期货主力连续,2019-05-09,4829.0,4842.8,4927.2,4810.6
ICM.CFE,中证500股指期货主力连续,2019-05-10,4919.8,5018.0,5051.0,4775.4
ICM.CFE,中证500股指期货主力连续,2019-05-13,4964.4,4938.4,5008.8,4914.0
ICM.CFE,中证500股指期货主力连续,2019-05-14,4930.2,4938.8,4992.0,4896.0
ICM.CFE,中证500股指期货主力连续,2019-05-15,4978.6,5046.2,5076.6,4962.0
ICM.CFE,中证500股指期货主力连续,2019-05-16,5035.0,5091.4,5104.2,5031.0
ICM.CFE,中证500股指期货主力连续,2019-05-17,5003.2,4824.8,5020.0,4793.6
ICM.CFE,中证500股指期货主力连续,2019-05-20,4845.0,4825.0,4855.6,4730.0
ICM.CFE,中证500股指期货主力连续,2019-05-21,4849.4,4903.6,4966.6,4826.0
ICM.CFE,中证500股指期货主力连续,2019-05-22,4902.0,4889.8,4924.8,4828.0
ICM.CFE,中证500股指期货主力连续,2019-05-23,4872.2,4788.2,4878.2,4765.0
ICM.CFE,中证500股指期货主力连续,2019-05-24,4796.6,4772.6,4819.2,4753.0
ICM.CFE,中证500股指期货主力连续,2019-05-27,4776.4,4903.0,4935.0,4749.6
ICM.CFE,中证500股指期货主力连续,2019-05-28,4908.0,4888.8,4944.0,4871.0
ICM.CFE,中证500股指期货主力连续,2019-05-29,4874.4,4866.0,4929.6,4855.0
ICM.CFE,中证500股指期货主力连续,2019-05-30,4866.0,4868.6,4868.8,4763.0
ICM.CFE,中证500股指期货主力连续,2019-05-31,4856.2,4808.8,4921.0,4792.6
ICM.CFE,中证500股指期货主力连续,2019-06-03,4864.0,4788.0,4886.8,4739.0
ICM.CFE,中证500股指期货主力连续,2019-06-04,4776.4,4746.8,4795.6,4713.2
ICM.CFE,中证500股指期货主力连续,2019-06-05,4788.2,4721.8,4796.0,4720.2
ICM.CFE,中证500股指期货主力连续,2019-06-06,4715.0,4611.8,4726.8,4608.8
ICM.CFE,中证500股指期货主力连续,2019-06-10,4645.8,4658.0,4717.2,4601.2
ICM.CFE,中证500股指期货主力连续,2019-06-11,4671.0,4876.6,4886.4,4670.6
ICM.CFE,中证500股指期货主力连续,2019-06-12,4864.4,4816.4,4879.8,4801.2
ICM.CFE,中证500股指期货主力连续,2019-06-13,4814.4,4838.6,4862.6,4781.0
ICM.CFE,中证500股指期货主力连续,2019-06-14,4846.0,4769.2,4860.8,4741.0
ICM.CFE,中证500股指期货主力连续,2019-06-17,4766.4,4792.8,4816.4,4752.2
ICM.CFE,中证500股指期货主力连续,2019-06-18,4794.0,4790.8,4822.0,4751.2
ICM.CFE,中证500股指期货主力连续,2019-06-19,4910.0,4855.0,4967.0,4850.2
ICM.CFE,中证500股指期货主力连续,2019-06-20,4854.8,4954.2,5008.0,4840.0
ICM.CFE,中证500股指期货主力连续,2019-06-21,4998.2,4975.0,5034.4,4953.6
ICM.CFE,中证500股指期货主力连续,2019-06-24,4986.0,4974.6,4994.0,4939.6
ICM.CFE,中证500股指期货主力连续,2019-06-25,4961.0,4920.8,4968.0,4841.6
ICM.CFE,中证500股指期货主力连续,2019-06-26,4890.0,4916.2,4953.2,4887.0
ICM.CFE,中证500股指期货主力连续,2019-06-27,4940.2,4957.2,5004.0,4923.0
ICM.CFE,中证500股指期货主力连续,2019-06-28,4949.2,4920.0,4954.4,4865.2
ICM.CFE,中证500股指期货主力连续,2019-07-01,5039.2,5050.0,5081.6,4971.2
ICM.CFE,中证500股指期货主力连续,2019-07-02,5038.2,5033.4,5056.0,5012.4
ICM.CFE,中证500股指期货主力连续,2019-07-03,5006.2,5004.6,5017.0,4980.0
ICM.CFE,中证500股指期货主力连续,2019-07-04,5006.0,4984.0,5038.8,4950.0
ICM.CFE,中证500股指期货主力连续,2019-07-05,4983.2,5017.0,5029.8,4964.4
ICM.CFE,中证500股指期货主力连续,2019-07-08,4995.4,4821.6,4996.0,4806.0
ICM.CFE,中证500股指期货主力连续,2019-07-09,4834.4,4829.4,4853.6,4803.8
ICM.CFE,中证500股指期货主力连续,2019-07-10,4850.0,4809.8,4864.4,4793.4
ICM.CFE,中证500股指期货主力连续,2019-07-11,4825.2,4800.6,4880.0,4771.2
ICM.CFE,中证500股指期货主力连续,2019-07-12,4801.0,4843.0,4855.4,4788.0
ICM.CFE,中证500股指期货主力连续,2019-07-15,4812.4,4906.0,4949.2,4745.2
ICM.CFE,中证500股指期货主力连续,2019-07-16,4898.2,4921.2,4933.0,4894.2
ICM.CFE,中证500股指期货主力连续,2019-07-17,4922.0,4911.4,4949.4,4903.8
ICM.CFE,中证500股指期货主力连续,2019-07-18,4890.6,4848.2,4895.0,4844.4
ICM.CFE,中证500股指期货主力连续,2019-07-19,4896.0,4881.4,4927.6,4864.6
ICM.CFE,中证500股指期货主力连续,2019-07-22,4833.4,4733.2,4853.4,4704.2
ICM.CFE,中证500股指期货主力连续,2019-07-23,4741.0,4776.4,4789.4,4732.0
ICM.CFE,中证500股指期货主力连续,2019-07-24,4801.4,4820.4,4872.6,4800.0
ICM.CFE,中证500股指期货主力连续,2019-07-25,4827.0,4846.4,4864.0,4813.6
ICM.CFE,中证500股指期货主力连续,2019-07-26,4835.4,4859.2,4867.4,4812.0
ICM.CFE,中证500股指期货主力连续,2019-07-29,4854.4,4844.0,4878.8,4813.0
ICM.CFE,中证500股指期货主力连续,2019-07-30,4857.4,4877.6,4933.0,4846.2
ICM.CFE,中证500股指期货主力连续,2019-07-31,4870.0,4874.0,4891.6,4853.0
ICM.CFE,中证500股指期货主力连续,2019-08-01,4850.0,4841.0,4872.8,4814.8
ICM.CFE,中证500股指期货主力连续,2019-08-02,4730.2,4779.2,4784.4,4721.0
ICM.CFE,中证500股指期货主力连续,2019-08-05,4754.8,4725.0,4804.4,4717.6
ICM.CFE,中证500股指期货主力连续,2019-08-06,4648.0,4626.8,4673.0,4536.2
ICM.CFE,中证500股指期货主力连续,2019-08-07,4650.0,4591.6,4655.0,4591.0
ICM.CFE,中证500股指期货主力连续,2019-08-08,4625.0,4616.6,4638.0,4604.0
ICM.CFE,中证500股指期货主力连续,2019-08-09,4641.0,4570.6,4658.6,4557.2
ICM.CFE,中证500股指期货主力连续,2019-08-12,4583.0,4665.8,4672.6,4568.6
ICM.CFE,中证500股指期货主力连续,2019-08-13,4651.0,4646.8,4652.0,4612.2
ICM.CFE,中证500股指期货主力连续,2019-08-14,4694.0,4672.0,4732.0,4668.4
ICM.CFE,中证500股指期货主力连续,2019-08-15,4590.0,4701.8,4717.0,4585.8
ICM.CFE,中证500股指期货主力连续,2019-08-16,4655.0,4664.8,4708.8,4649.0
ICM.CFE,中证500股指期货主力连续,2019-08-19,4725.0,4853.8,4856.6,4717.2
ICM.CFE,中证500股指期货主力连续,2019-08-20,4846.6,4831.8,4891.0,4826.6
ICM.CFE,中证500股指期货主力连续,2019-08-21,4830.0,4842.8,4861.0,4818.8
ICM.CFE,中证500股指期货主力连续,2019-08-22,4853.6,4837.2,4856.8,4803.0
ICM.CFE,中证500股指期货主力连续,2019-08-23,4843.0,4841.8,4869.6,4812.2
ICM.CFE,中证500股指期货主力连续,2019-08-26,4762.8,4815.0,4828.8,4760.0
ICM.CFE,中证500股指期货主力连续,2019-08-27,4842.0,4874.4,4965.0,4835.0
ICM.CFE,中证500股指期货主力连续,2019-08-28,4885.0,4885.8,4911.4,4871.0
ICM.CFE,中证500股指期货主力连续,2019-08-29,4898.6,4891.2,4919.4,4866.2
ICM.CFE,中证500股指期货主力连续,2019-08-30,4920.6,4859.0,4947.0,4814.0
ICM.CFE,中证500股指期货主力连续,2019-09-02,4864.8,4977.4,5006.8,4851.0
ICM.CFE,中证500股指期货主力连续,2019-09-03,4993.8,5004.0,5008.4,4965.4
ICM.CFE,中证500股指期货主力连续,2019-09-04,5000.2,5098.0,5098.0,4991.2
ICM.CFE,中证500股指期货主力连续,2019-09-05,5130.0,5125.8,5213.0,5113.0
ICM.CFE,中证500股指期货主力连续,2019-09-06,5155.8,5151.4,5168.8,5107.8
ICM.CFE,中证500股指期货主力连续,2019-09-09,5181.0,5248.6,5249.8,5151.0
ICM.CFE,中证500股指期货主力连续,2019-09-10,5243.4,5236.4,5255.8,5192.8
ICM.CFE,中证500股指期货主力连续,2019-09-11,5250.0,5218.0,5275.8,5191.6
ICM.CFE,中证500股指期货主力连续,2019-09-12,5238.0,5240.2,5269.6,5189.4
ICM.CFE,中证500股指期货主力连续,2019-09-16,5253.8,5237.4,5279.4,5214.0
ICM.CFE,中证500股指期货主力连续,2019-09-17,5224.0,5130.0,5227.0,5117.0
ICM.CFE,中证500股指期货主力连续,2019-09-18,5142.8,5130.8,5161.8,5124.4
ICM.CFE,中证500股指期货主力连续,2019-09-19,5140.6,5185.6,5187.8,5120.2
ICM.CFE,中证500股指期货主力连续,2019-09-20,5165.0,5147.4,5186.6,5135.2
ICM.CFE,中证500股指期货主力连续,2019-09-23,5140.0,5139.4,5148.0,5073.6
ICM.CFE,中证500股指期货主力连续,2019-09-24,5141.8,5127.2,5224.4,5120.4
ICM.CFE,中证500股指期货主力连续,2019-09-25,5112.0,5047.6,5117.0,5044.6
ICM.CFE,中证500股指期货主力连续,2019-09-26,5067.6,4953.2,5073.4,4949.2
ICM.CFE,中证500股指期货主力连续,2019-09-27,4966.0,4978.6,5014.4,4960.0
ICM.CFE,中证500股指期货主力连续,2019-09-30,4976.4,4894.0,5003.6,4890.0
ICM.CFE,中证500股指期货主力连续,2019-10-08,4931.2,4916.6,4979.0,4912.6
ICM.CFE,中证500股指期货主力连续,2019-10-09,4906.0,4959.8,4974.6,4883.6
ICM.CFE,中证500股指期货主力连续,2019-10-10,4964.4,5023.2,5032.0,4951.0
ICM.CFE,中证500股指期货主力连续,2019-10-11,5035.0,5055.6,5065.0,4988.0
ICM.CFE,中证500股指期货主力连续,2019-10-14,5087.4,5103.0,5150.0,5075.0
ICM.CFE,中证500股指期货主力连续,2019-10-15,5093.6,5051.8,5096.6,5043.0
ICM.CFE,中证500股指期货主力连续,2019-10-16,5061.8,5021.0,5090.2,5020.2
ICM.CFE,中证500股指期货主力连续,2019-10-17,5031.0,5028.2,5052.6,5008.8
ICM.CFE,中证500股指期货主力连续,2019-10-18,5039.8,4976.2,5063.2,4954.2
ICM.CFE,中证500股指期货主力连续,2019-10-21,4890.0,4902.6,4909.8,4842.8
ICM.CFE,中证500股指期货主力连续,2019-10-22,4920.0,4954.8,4976.2,4901.2
ICM.CFE,中证500股指期货主力连续,2019-10-23,4950.0,4923.0,4966.6,4892.2
ICM.CFE,中证500股指期货主力连续,2019-10-24,4920.8,4924.0,4934.0,4850.0
ICM.CFE,中证500股指期货主力连续,2019-10-25,4915.0,4974.2,4979.0,4871.4
ICM.CFE,中证500股指期货主力连续,2019-10-28,5031.0,5046.4,5051.2,5000.0
ICM.CFE,中证500股指期货主力连续,2019-10-29,5044.0,4979.6,5044.0,4979.0
ICM.CFE,中证500股指期货主力连续,2019-10-30,4963.4,4916.0,4964.8,4908.0
ICM.CFE,中证500股指期货主力连续,2019-10-31,4928.6,4892.8,4942.8,4880.2
ICM.CFE,中证500股指期货主力连续,2019-11-01,4883.6,4948.2,4954.0,4867.2
ICM.CFE,中证500股指期货主力连续,2019-11-04,4966.0,4957.8,4998.0,4949.2
ICM.CFE,中证500股指期货主力连续,2019-11-05,4970.4,4998.2,5033.6,4944.4
ICM.CFE,中证500股指期货主力连续,2019-11-06,4995.0,4955.4,5009.4,4922.0
ICM.CFE,中证500股指期货主力连续,2019-11-07,4946.2,4990.4,5014.0,4943.2
ICM.CFE,中证500股指期货主力连续,2019-11-08,5030.0,4970.8,5048.6,4966.6
ICM.CFE,中证500股指期货主力连续,2019-11-11,4940.0,4862.0,4941.4,4855.0
ICM.CFE,中证500股指期货主力连续,2019-11-12,4872.6,4867.4,4882.0,4812.4
ICM.CFE,中证500股指期货主力连续,2019-11-13,4860.0,4872.2,4878.8,4842.2
ICM.CFE,中证500股指期货主力连续,2019-11-14,4871.2,4903.0,4923.2,4866.0
ICM.CFE,中证500股指期货主力连续,2019-11-15,4841.2,4820.4,4885.0,4800.8
ICM.CFE,中证500股指期货主力连续,2019-11-18,4818.0,4855.0,4868.0,4805.0
ICM.CFE,中证500股指期货主力连续,2019-11-19,4850.0,4943.6,4948.4,4849.0
ICM.CFE,中证500股指期货主力连续,2019-11-20,4939.8,4900.4,4954.6,4897.8
ICM.CFE,中证500股指期货主力连续,2019-11-21,4882.2,4917.0,4933.2,4874.0
ICM.CFE,中证500股指期货主力连续,2019-11-22,4926.4,4853.0,5002.6,4832.8
ICM.CFE,中证500股指期货主力连续,2019-11-25,4862.0,4874.4,4885.8,4820.0
ICM.CFE,中证500股指期货主力连续,2019-11-26,4892.4,4853.2,4899.6,4843.6
ICM.CFE,中证500股指期货主力连续,2019-11-27,4850.2,4880.2,4919.6,4837.8
ICM.CFE,中证500股指期货主力连续,2019-11-28,4874.8,4875.8,4899.0,4857.6
ICM.CFE,中证500股指期货主力连续,2019-11-29,4868.0,4881.0,4896.8,4824.0
ICM.CFE,中证500股指期货主力连续,2019-12-02,4894.0,4896.0,4925.0,4870.8
ICM.CFE,中证500股指期货主力连续,2019-12-03,4885.0,4924.8,4925.8,4851.6
ICM.CFE,中证500股指期货主力连续,2019-12-04,4906.0,4911.8,4932.6,4887.6
ICM.CFE,中证500股指期货主力连续,2019-12-05,4926.4,4960.2,4980.0,4914.4
ICM.CFE,中证500股指期货主力连续,2019-12-06,4966.0,5015.6,5018.8,4951.0
ICM.CFE,中证500股指期货主力连续,2019-12-09,5025.2,5025.6,5046.2,5003.6
ICM.CFE,中证500股指期货主力连续,2019-12-10,5006.6,5050.2,5066.0,4998.2
ICM.CFE,中证500股指期货主力连续,2019-12-11,5041.0,5031.6,5053.0,5006.0
ICM.CFE,中证500股指期货主力连续,2019-12-12,5031.6,5017.8,5055.0,5014.6
ICM.CFE,中证500股指期货主力连续,2019-12-13,5068.0,5093.0,5107.2,5040.2
ICM.CFE,中证500股指期货主力连续,2019-12-16,5086.0,5164.4,5175.8,5081.0
ICM.CFE,中证500股指期货主力连续,2019-12-17,5169.0,5245.0,5279.8,5160.0
ICM.CFE,中证500股指期货主力连续,2019-12-18,5240.2,5244.4,5282.0,5230.4
ICM.CFE,中证500股指期货主力连续,2019-12-19,5246.0,5250.6,5265.0,5224.8
ICM.CFE,中证500股指期货主力连续,2019-12-20,5256.6,5204.6,5272.0,5193.8
ICM.CFE,中证500股指期货主力连续,2019-12-23,5178.0,5074.2,5203.0,5068.8
ICM.CFE,中证500股指期货主力连续,2019-12-24,5095.6,5143.2,5161.6,5084.4
ICM.CFE,中证500股指期货主力连续,2019-12-25,5142.0,5167.8,5186.8,5128.4
ICM.CFE,中证500股指期货主力连续,2019-12-26,5162.2,5202.8,5204.0,5144.0
ICM.CFE,中证500股指期货主力连续,2019-12-27,5207.6,5163.6,5247.6,5162.8
ICM.CFE,中证500股指期货主力连续,2019-12-30,5145.8,5245.0,5258.0,5113.8
ICM.CFE,中证500股指期货主力连续,2019-12-31,5250.0,5269.8,5279.0,5221.2
ICM.CFE,中证500股指期货主力连续,2020-01-02,5300.0,5361.8,5392.4,5281.0
ICM.CFE,中证500股指期货主力连续,2020-01-03,5375.4,5378.0,5402.0,5358.0
ICM.CFE,中证500股指期货主力连续,2020-01-06,5360.2,5433.0,5497.8,5357.6
ICM.CFE,中证500股指期货主力连续,2020-01-07,5443.0,5501.0,5506.8,5438.6
ICM.CFE,中证500股指期货主力连续,2020-01-08,5480.4,5433.6,5507.8,5405.2
ICM.CFE,中证500股指期货主力连续,2020-01-09,5477.6,5498.0,5501.0,5449.2
ICM.CFE,中证500股指期货主力连续,2020-01-10,5514.8,5468.0,5526.0,5446.0
ICM.CFE,中证500股指期货主力连续,2020-01-13,5471.8,5571.2,5573.6,5436.0
ICM.CFE,中证500股指期货主力连续,2020-01-14,5589.8,5543.6,5594.6,5537.0
ICM.CFE,中证500股指期货主力连续,2020-01-15,5533.0,5523.6,5548.8,5489.4
ICM.CFE,中证500股指期货主力连续,2020-01-16,5531.8,5538.4,5558.0,5514.8
ICM.CFE,中证500股指期货主力连续,2020-01-17,5551.6,5515.0,5558.0,5505.4
ICM.CFE,中证500股指期货主力连续,2020-01-20,5517.0,5598.8,5600.0,5493.0
ICM.CFE,中证500股指期货主力连续,2020-01-21,5572.2,5516.6,5582.4,5495.4
ICM.CFE,中证500股指期货主力连续,2020-01-22,5495.0,5580.8,5608.0,5421.0
ICM.CFE,中证500股指期货主力连续,2020-01-23,5510.0,5346.4,5546.4,5299.8
ICM.CFE,中证500股指期货主力连续,2020-02-03,4805.4,4805.4,4922.0,4805.4
ICM.CFE,中证500股指期货主力连续,2020-02-04,4900.0,4953.0,4999.0,4820.0
ICM.CFE,中证500股指期货主力连续,2020-02-05,4988.8,5064.4,5139.0,4986.0
ICM.CFE,中证500股指期货主力连续,2020-02-06,5075.0,5250.4,5279.2,5048.6
ICM.CFE,中证500股指期货主力连续,2020-02-07,5228.4,5300.4,5303.6,5200.0
ICM.CFE,中证500股指期货主力连续,2020-02-10,5271.0,5326.4,5337.8,5256.0
ICM.CFE,中证500股指期货主力连续,2020-02-11,5341.0,5316.4,5359.8,5282.0
ICM.CFE,中证500股指期货主力连续,2020-02-12,5303.0,5437.0,5437.0,5300.6
ICM.CFE,中证500股指期货主力连续,2020-02-13,5431.4,5392.0,5451.8,5371.4
ICM.CFE,中证500股指期货主力连续,2020-02-14,5388.8,5405.6,5462.6,5363.0
ICM.CFE,中证500股指期货主力连续,2020-02-17,5440.0,5595.6,5603.2,5435.0
ICM.CFE,中证500股指期货主力连续,2020-02-18,5590.4,5628.6,5646.6,5565.2
ICM.CFE,中证500股指期货主力连续,2020-02-19,5622.0,5603.8,5662.6,5591.0
ICM.CFE,中证500股指期货主力连续,2020-02-20,5590.0,5667.8,5698.8,5545.0
ICM.CFE,中证500股指期货主力连续,2020-02-21,5667.0,5775.0,5796.8,5664.0
ICM.CFE,中证500股指期货主力连续,2020-02-24,5759.0,5806.0,5849.6,5705.6
ICM.CFE,中证500股指期货主力连续,2020-02-25,5766.0,5852.6,5868.0,5618.0
ICM.CFE,中证500股指期货主力连续,2020-02-26,5801.2,5715.4,5818.4,5684.8
ICM.CFE,中证500股指期货主力连续,2020-02-27,5736.0,5710.0,5769.8,5670.0
ICM.CFE,中证500股指期货主力连续,2020-02-28,5540.0,5383.0,5606.2,5368.0
ICM.CFE,中证500股指期货主力连续,2020-03-02,5463.0,5598.6,5658.8,5463.0
ICM.CFE,中证500股指期货主力连续,2020-03-03,5710.0,5620.4,5788.0,5599.4
ICM.CFE,中证500股指期货主力连续,2020-03-04,5625.2,5658.4,5677.0,5542.0
ICM.CFE,中证500股指期货主力连续,2020-03-05,5739.0,5728.6,5765.8,5654.8
ICM.CFE,中证500股指期货主力连续,2020-03-06,5690.6,5681.0,5728.8,5660.4
ICM.CFE,中证500股指期货主力连续,2020-03-09,5582.0,5468.4,5605.0,5438.6
ICM.CFE,中证500股指期货主力连续,2020-03-10,5508.6,5635.2,5645.0,5400.0
ICM.CFE,中证500股指期货主力连续,2020-03-11,5645.0,5525.0,5662.0,5525.0
ICM.CFE,中证500股指期货主力连续,2020-03-12,5469.0,5477.0,5508.0,5385.2
ICM.CFE,中证500股指期货主力连续,2020-03-13,5200.0,5447.0,5494.4,5180.0
ICM.CFE,中证500股指期货主力连续,2020-03-16,5419.0,5148.8,5443.0,5133.4
ICM.CFE,中证500股指期货主力连续,2020-03-17,5296.0,5165.4,5300.8,5052.0
ICM.CFE,中证500股指期货主力连续,2020-03-18,5200.0,5087.4,5324.4,5073.2
ICM.CFE,中证500股指期货主力连续,2020-03-19,5119.0,5147.4,5188.0,5001.0
ICM.CFE,中证500股指期货主力连续,2020-03-20,5168.0,5166.8,5180.0,5062.4
ICM.CFE,中证500股指期货主力连续,2020-03-23,5007.0,4964.2,5079.8,4928.8
ICM.CFE,中证500股指期货主力连续,2020-03-24,5060.0,5030.0,5088.0,4924.6
ICM.CFE,中证500股指期货主力连续,2020-03-25,5125.0,5141.6,5181.8,5097.0
ICM.CFE,中证500股指期货主力连续,2020-03-26,5111.0,5089.0,5155.2,5077.4
ICM.CFE,中证500股指期货主力连续,2020-03-27,5149.0,5053.6,5178.8,5053.6
ICM.CFE,中证500股指期货主力连续,2020-03-30,5001.2,4975.2,5032.8,4909.0
ICM.CFE,中证500股指期货主力连续,2020-03-31,5020.0,4958.8,5044.0,4950.0
ICM.CFE,中证500股指期货主力连续,2020-04-01,4963.2,4950.4,5067.0,4937.4
ICM.CFE,中证500股指期货主力连续,2020-04-02,4956.0,5130.4,5133.6,4953.0
ICM.CFE,中证500股指期货主力连续,2020-04-03,5103.6,5061.6,5113.0,5029.4
ICM.CFE,中证500股指期货主力连续,2020-04-07,5160.0,5213.0,5241.6,5156.2
ICM.CFE,中证500股指期货主力连续,2020-04-08,5195.4,5229.2,5252.0,5189.0
ICM.CFE,中证500股指期货主力连续,2020-04-09,5260.0,5273.2,5299.0,5250.4
ICM.CFE,中证500股指期货主力连续,2020-04-10,5269.2,5195.8,5274.6,5164.4
ICM.CFE,中证500股指期货主力连续,2020-04-13,5160.0,5139.8,5178.4,5117.8
ICM.CFE,中证500股指期货主力连续,2020-04-14,5180.0,5262.0,5271.0,5175.2
ICM.CFE,中证500股指期货主力连续,2020-04-15,5266.0,5251.4,5303.0,5250.0
ICM.CFE,中证500股指期货主力连续,2020-04-16,5235.4,5308.4,5332.0,5231.4
ICM.CFE,中证500股指期货主力连续,2020-04-17,5308.8,5251.8,5335.0,5228.4
ICM.CFE,中证500股指期货主力连续,2020-04-20,5280.0,5295.2,5307.0,5250.8
ICM.CFE,中证500股指期货主力连续,2020-04-21,5276.4,5255.8,5282.8,5176.4
ICM.CFE,中证500股指期货主力连续,2020-04-22,5215.0,5319.0,5322.0,5212.8
ICM.CFE,中证500股指期货主力连续,2020-04-23,5310.4,5282.6,5332.8,5263.2
ICM.CFE,中证500股指期货主力连续,2020-04-24,5267.0,5216.2,5279.8,5188.2
ICM.CFE,中证500股指期货主力连续,2020-04-27,5230.0,5202.8,5265.0,5189.6
ICM.CFE,中证500股指期货主力连续,2020-04-28,5202.8,5162.2,5213.0,5055.0
ICM.CFE,中证500股指期货主力连续,2020-04-29,5157.6,5188.2,5217.6,5154.0
ICM.CFE,中证500股指期货主力连续,2020-04-30,5232.0,5332.0,5349.2,5227.0
ICM.CFE,中证500股指期货主力连续,2020-05-06,5305.0,5413.6,5432.6,5303.8
ICM.CFE,中证500股指期货主力连续,2020-05-07,5420.0,5402.6,5433.0,5377.0
ICM.CFE,中证500股指期货主力连续,2020-05-08,5444.0,5479.8,5510.0,5428.0
ICM.CFE,中证500股指期货主力连续,2020-05-11,5506.8,5468.2,5538.0,5448.4
ICM.CFE,中证500股指期货主力连续,2020-05-12,5465.0,5486.0,5502.8,5430.2
ICM.CFE,中证500股指期货主力连续,2020-05-13,5470.0,5519.0,5531.4,5461.6
ICM.CFE,中证500股指期货主力连续,2020-05-14,5501.8,5490.4,5519.4,5476.2
ICM.CFE,中证500股指期货主力连续,2020-05-15,5437.0,5404.6,5470.0,5403.8
ICM.CFE,中证500股指期货主力连续,2020-05-18,5434.6,5389.4,5450.0,5372.0
ICM.CFE,中证500股指期货主力连续,2020-05-19,5431.2,5454.2,5466.8,5418.4
ICM.CFE,中证500股指期货主力连续,2020-05-20,5450.2,5410.2,5455.8,5393.0
ICM.CFE,中证500股指期货主力连续,2020-05-21,5430.4,5343.2,5431.0,5338.0
ICM.CFE,中证500股指期货主力连续,2020-05-22,5337.0,5267.8,5354.0,5251.8
ICM.CFE,中证500股指期货主力连续,2020-05-25,5266.0,5254.6,5296.0,5235.2
ICM.CFE,中证500股指期货主力连续,2020-05-26,5283.4,5343.6,5355.0,5275.2
ICM.CFE,中证500股指期货主力连续,2020-05-27,5344.6,5301.4,5346.8,5279.2
ICM.CFE,中证500股指期货主力连续,2020-05-28,5293.4,5282.6,5329.8,5223.6
ICM.CFE,中证500股指期货主力连续,2020-05-29,5271.8,5318.8,5345.6,5257.0
ICM.CFE,中证500股指期货主力连续,2020-06-01,5386.0,5524.2,5532.0,5382.0
ICM.CFE,中证500股指期货主力连续,2020-06-02,5555.0,5523.0,5558.8,5495.0
ICM.CFE,中证500股指期货主力连续,2020-06-03,5535.0,5512.0,5569.6,5510.2
ICM.CFE,中证500股指期货主力连续,2020-06-04,5534.4,5517.4,5541.0,5487.8
ICM.CFE,中证500股指期货主力连续,2020-06-05,5530.4,5541.0,5543.6,5490.6
ICM.CFE,中证500股指期货主力连续,2020-06-08,5572.0,5522.2,5589.0,5509.0
ICM.CFE,中证500股指期货主力连续,2020-06-09,5531.0,5559.2,5577.0,5511.0
ICM.CFE,中证500股指期货主力连续,2020-06-10,5563.0,5563.4,5571.4,5525.2
ICM.CFE,中证500股指期货主力连续,2020-06-11,5561.4,5556.6,5646.6,5515.4
ICM.CFE,中证500股指期货主力连续,2020-06-12,5507.2,5578.2,5614.0,5480.0
ICM.CFE,中证500股指期货主力连续,2020-06-15,5572.2,5557.0,5635.0,5556.2
ICM.CFE,中证500股指期货主力连续,2020-06-16,5620.0,5678.8,5679.4,5608.4
ICM.CFE,中证500股指期货主力连续,2020-06-17,5681.0,5706.0,5713.2,5656.0
ICM.CFE,中证500股指期货主力连续,2020-06-18,5709.0,5743.2,5743.8,5691.0
ICM.CFE,中证500股指期货主力连续,2020-06-19,5653.8,5713.8,5741.2,5652.0
ICM.CFE,中证500股指期货主力连续,2020-06-22,5729.2,5711.4,5764.0,5706.6
ICM.CFE,中证500股指期货主力连续,2020-06-23,5700.0,5737.2,5748.8,5677.6
ICM.CFE,中证500股指期货主力连续,2020-06-24,5749.8,5744.2,5764.0,5707.8
ICM.CFE,中证500股指期货主力连续,2020-06-29,5729.4,5710.6,5738.0,5668.8
