"´úÂë","¼ò³Æ","Ê±¼ä","¿ªÅÌ¼Û(Ôª)","ÊÕÅÌ¼Û(Ôª)","×î¸ß¼Û(Ôª)","×îµÍ¼Û(Ôª)","ÕÇµø(Ôª)","ÕÇµø·ù(%)","Ç°ÊÕÅÌ¼Û(Ôª)"
"002561.SZ","Ðì¼Ò»ã","2012-01-16","12.2360","12.0831","12.3380","12.0321","-0.3569","-2.8688","12.4400"
"002561.SZ","Ðì¼Ò»ã","2012-01-17","11.9403","12.8478","12.8580","11.9403","0.7648","6.3291","12.0831"
"002561.SZ","Ðì¼Ò»ã","2012-01-18","12.8784","12.6031","12.8988","12.3380","-0.2447","-1.9048","12.8478"
"002561.SZ","Ðì¼Ò»ã","2012-01-19","12.4807","12.8784","12.8886","12.4400","0.2753","2.1845","12.6031"
"002561.SZ","Ðì¼Ò»ã","2012-01-20","13.1333","13.1435","13.1945","12.8988","0.2651","2.0586","12.8784"
"002561.SZ","Ðì¼Ò»ã","2012-01-30","13.1435","13.2761","13.3577","13.0212","0.1326","1.0085","13.1435"
"002561.SZ","Ðì¼Ò»ã","2012-01-31","13.2557","13.1027","13.3577","12.7662","-0.1733","-1.3057","13.2761"
"002561.SZ","Ðì¼Ò»ã","2012-02-01","12.5011","12.3788","12.6643","12.2666","-0.7240","-5.5253","13.1027"
"002561.SZ","Ðì¼Ò»ã","2012-02-02","12.3176","12.5215","12.5521","12.2870","0.1428","1.1532","12.3788"
"002561.SZ","Ðì¼Ò»ã","2012-02-03","12.4400","12.6235","12.6235","12.3890","0.1020","0.8143","12.5215"
"002561.SZ","Ðì¼Ò»ã","2012-02-06","12.5827","12.5827","12.6541","12.4196","-0.0408","-0.3231","12.6235"
"002561.SZ","Ðì¼Ò»ã","2012-02-07","12.5215","12.2462","12.5215","12.1137","-0.3365","-2.6742","12.5827"
"002561.SZ","Ðì¼Ò»ã","2012-02-08","12.2666","12.5113","12.5419","12.2054","0.2651","2.1649","12.2462"
"002561.SZ","Ðì¼Ò»ã","2012-02-09","12.5113","12.6133","12.7255","12.4603","0.1020","0.8150","12.5113"
"002561.SZ","Ðì¼Ò»ã","2012-02-10","12.6235","12.7764","12.8478","12.5419","0.1631","1.2935","12.6133"
"002561.SZ","Ðì¼Ò»ã","2012-02-13","12.8376","12.9498","12.9702","12.6949","0.1733","1.3567","12.7764"
"002561.SZ","Ðì¼Ò»ã","2012-02-14","12.8886","12.8478","12.9192","12.6949","-0.1020","-0.7874","12.9498"
"002561.SZ","Ðì¼Ò»ã","2012-02-15","12.7459","13.0823","13.1027","12.7459","0.2345","1.8254","12.8478"
"002561.SZ","Ðì¼Ò»ã","2012-02-16","13.0518","12.9192","13.1333","12.7968","-0.1631","-1.2471","13.0823"
"002561.SZ","Ðì¼Ò»ã","2012-02-17","12.9498","12.8988","12.9804","12.7968","-0.0204","-0.1579","12.9192"
"002561.SZ","Ðì¼Ò»ã","2012-02-20","13.0008","12.8988","13.0925","12.8988","0.0000","0.0000","12.8988"
"002561.SZ","Ðì¼Ò»ã","2012-02-21","12.8988","12.9396","12.9804","12.6031","0.0408","0.3162","12.8988"
"002561.SZ","Ðì¼Ò»ã","2012-02-22","12.9396","12.9396","12.9396","12.9396","","","12.9396"
"002561.SZ","Ðì¼Ò»ã","2012-02-23","13.1537","13.1843","13.3984","13.1027","0.2447","1.8913","12.9396"
"002561.SZ","Ðì¼Ò»ã","2012-02-24","13.2659","13.5616","13.7451","13.2659","0.3773","2.8616","13.1843"
"002561.SZ","Ðì¼Ò»ã","2012-02-27","13.7655","13.5922","13.7655","13.5310","0.0306","0.2256","13.5616"
"002561.SZ","Ðì¼Ò»ã","2012-02-28","13.5310","13.6941","13.6941","13.3373","0.1020","0.7502","13.5922"
"002561.SZ","Ðì¼Ò»ã","2012-02-29","13.6941","13.6024","13.6941","13.4188","-0.0918","-0.6701","13.6941"
"002561.SZ","Ðì¼Ò»ã","2012-03-01","13.3089","13.2565","13.4557","13.2146","-0.3458","-2.5424","13.6024"
"002561.SZ","Ðì¼Ò»ã","2012-03-02","13.2356","13.3089","13.3404","13.2146","0.0524","0.3953","13.2565"
"002561.SZ","Ðì¼Ò»ã","2012-03-05","13.2775","13.4347","13.5081","13.2670","0.1258","0.9449","13.3089"
"002561.SZ","Ðì¼Ò»ã","2012-03-06","13.3299","12.9002","13.3404","12.8059","-0.5345","-3.9782","13.4347"
"002561.SZ","Ðì¼Ò»ã","2012-03-07","12.7535","12.7955","12.8793","12.5859","-0.1048","-0.8124","12.9002"
"002561.SZ","Ðì¼Ò»ã","2012-03-08","12.7850","12.9002","12.9736","12.7850","0.1048","0.8190","12.7955"
"002561.SZ","Ðì¼Ò»ã","2012-03-09","12.9212","13.0784","13.0784","12.8583","0.1782","1.3810","12.9002"
"002561.SZ","Ðì¼Ò»ã","2012-03-12","13.1098","13.1203","13.1518","13.0155","0.0419","0.3205","13.0784"
"002561.SZ","Ðì¼Ò»ã","2012-03-13","13.1413","13.2775","13.2985","13.1098","0.1572","1.1981","13.1203"
"002561.SZ","Ðì¼Ò»ã","2012-03-15","12.6697","12.4706","12.7640","12.2715","-0.1991","-1.5716","12.6697"
"002561.SZ","Ðì¼Ò»ã","2012-03-16","12.4287","12.8059","12.8583","12.4287","0.3353","2.6891","12.4706"
"002561.SZ","Ðì¼Ò»ã","2012-03-19","12.8269","12.9631","12.9631","12.7640","0.1572","1.2275","12.8059"
"002561.SZ","Ðì¼Ò»ã","2012-03-20","12.9631","12.5754","12.9631","12.5649","-0.3877","-2.9911","12.9631"
"002561.SZ","Ðì¼Ò»ã","2012-03-21","12.6487","12.7116","12.8269","12.5439","0.1362","1.0833","12.5754"
"002561.SZ","Ðì¼Ò»ã","2012-03-22","12.7326","12.6592","12.7640","12.6173","-0.0524","-0.4122","12.7116"
"002561.SZ","Ðì¼Ò»ã","2012-03-23","12.6592","12.3763","12.6592","12.3448","-0.2829","-2.2351","12.6592"
"002561.SZ","Ðì¼Ò»ã","2012-03-26","12.4706","12.4077","12.4915","12.3134","0.0314","0.2540","12.3763"
"002561.SZ","Ðì¼Ò»ã","2012-03-27","12.4496","12.3658","12.5125","12.3553","-0.0419","-0.3378","12.4077"
"002561.SZ","Ðì¼Ò»ã","2012-03-28","12.3029","11.7789","12.3553","11.7475","-0.5869","-4.7458","12.3658"
"002561.SZ","Ðì¼Ò»ã","2012-03-29","11.8104","11.6741","11.8837","11.6113","-0.1048","-0.8897","11.7789"
"002561.SZ","Ðì¼Ò»ã","2012-03-30","11.7789","11.6951","11.7789","11.5379","0.0210","0.1795","11.6741"
"002561.SZ","Ðì¼Ò»ã","2012-04-05","11.7161","11.8418","11.9466","11.5484","0.1467","1.2545","11.6951"
"002561.SZ","Ðì¼Ò»ã","2012-04-06","11.8837","11.7999","11.9257","11.7580","-0.0419","-0.3540","11.8418"
"002561.SZ","Ðì¼Ò»ã","2012-04-09","11.7999","11.4226","11.8313","11.4017","-0.3773","-3.1972","11.7999"
"002561.SZ","Ðì¼Ò»ã","2012-04-10","11.3702","11.4122","11.4122","11.1187","-0.0105","-0.0917","11.4226"
"002561.SZ","Ðì¼Ò»ã","2012-04-11","11.3074","11.3388","11.4436","11.1921","-0.0734","-0.6428","11.4122"
"002561.SZ","Ðì¼Ò»ã","2012-04-12","11.3702","11.6427","11.6637","11.3178","0.3039","2.6802","11.3388"
"002561.SZ","Ðì¼Ò»ã","2012-04-13","11.6637","11.8837","11.9781","11.6113","0.2410","2.0702","11.6427"
"002561.SZ","Ðì¼Ò»ã","2012-04-16","11.8209","11.7685","11.8418","11.6741","-0.1153","-0.9700","11.8837"
"002561.SZ","Ðì¼Ò»ã","2012-04-17","11.7685","11.7161","11.8837","11.6427","-0.0524","-0.4452","11.7685"
"002561.SZ","Ðì¼Ò»ã","2012-04-18","11.7580","11.8837","11.9152","11.6951","0.1677","1.4311","11.7161"
"002561.SZ","Ðì¼Ò»ã","2012-04-19","11.8942","11.8418","11.9257","11.7475","-0.0419","-0.3527","11.8837"
"002561.SZ","Ðì¼Ò»ã","2012-04-20","11.8209","11.9781","11.9990","11.7685","0.1362","1.1504","11.8418"
"002561.SZ","Ðì¼Ò»ã","2012-04-23","11.9571","11.7056","12.0200","11.6741","-0.2725","-2.2747","11.9781"
"002561.SZ","Ðì¼Ò»ã","2012-04-24","11.5903","11.4855","11.7894","11.1607","-0.2201","-1.8800","11.7056"
"002561.SZ","Ðì¼Ò»ã","2012-04-25","11.4855","11.6951","11.7161","11.3807","0.2096","1.8248","11.4855"
"002561.SZ","Ðì¼Ò»ã","2012-04-26","11.7161","11.7580","11.8313","11.6741","0.0629","0.5376","11.6951"
"002561.SZ","Ðì¼Ò»ã","2012-04-27","11.7580","11.6427","11.7580","11.5694","-0.1153","-0.9804","11.7580"
"002561.SZ","Ðì¼Ò»ã","2012-05-02","11.7789","11.8942","11.9571","11.7265","0.2515","2.1602","11.6427"
"002561.SZ","Ðì¼Ò»ã","2012-05-03","11.8837","11.9361","11.9676","11.8313","0.0419","0.3524","11.8942"
"002561.SZ","Ðì¼Ò»ã","2012-05-04","11.9571","12.0828","12.1038","11.8837","0.1467","1.2291","11.9361"
"002561.SZ","Ðì¼Ò»ã","2012-05-07","12.0409","12.1248","12.1248","11.8942","0.0419","0.3469","12.0828"
"002561.SZ","Ðì¼Ò»ã","2012-05-08","12.1038","11.9885","12.1038","11.9257","-0.1362","-1.1236","12.1248"
"002561.SZ","Ðì¼Ò»ã","2012-05-10","11.7685","11.7265","11.7999","11.6637","-0.0105","-0.0893","11.7370"
"002561.SZ","Ðì¼Ò»ã","2012-05-11","11.7370","11.7265","11.8523","11.6846","0.0000","0.0000","11.7265"
"002561.SZ","Ðì¼Ò»ã","2012-05-14","11.8209","11.7265","11.8523","11.6846","0.0000","0.0000","11.7265"
"002561.SZ","Ðì¼Ò»ã","2012-05-15","11.6427","11.7056","11.7056","11.5694","-0.0210","-0.1787","11.7265"
"002561.SZ","Ðì¼Ò»ã","2012-05-16","11.7056","11.6532","11.7685","11.6532","-0.0524","-0.4476","11.7056"
"002561.SZ","Ðì¼Ò»ã","2012-05-17","11.6846","11.8628","11.9047","11.6427","0.2096","1.7986","11.6532"
"002561.SZ","Ðì¼Ò»ã","2012-05-18","11.8209","11.5798","11.8209","11.5589","-0.2829","-2.3852","11.8628"
"002561.SZ","Ðì¼Ò»ã","2012-05-21","11.5484","11.4750","11.6217","11.4331","-0.1048","-0.9050","11.5798"
"002561.SZ","Ðì¼Ò»ã","2012-05-22","11.5170","11.5798","11.5903","11.4855","0.1048","0.9132","11.4750"
"002561.SZ","Ðì¼Ò»ã","2012-05-23","11.6322","11.4226","11.6322","11.3598","-0.1572","-1.3575","11.5798"
"002561.SZ","Ðì¼Ò»ã","2012-05-24","11.3807","11.4017","11.4750","11.3807","-0.0210","-0.1835","11.4226"
"002561.SZ","Ðì¼Ò»ã","2012-05-25","11.4017","11.2130","11.4226","11.1711","-0.1886","-1.6544","11.4017"
"002561.SZ","Ðì¼Ò»ã","2012-05-28","11.2130","11.3283","11.3388","11.1083","0.1153","1.0280","11.2130"
"002561.SZ","Ðì¼Ò»ã","2012-05-29","11.3178","11.4541","11.4960","11.2759","0.1258","1.1101","11.3283"
"002561.SZ","Ðì¼Ò»ã","2012-05-30","11.4226","11.4855","11.5065","11.3807","0.0314","0.2745","11.4541"
"002561.SZ","Ðì¼Ò»ã","2012-05-31","11.4226","11.4331","11.5065","11.3702","-0.0524","-0.4562","11.4855"
"002561.SZ","Ðì¼Ò»ã","2012-06-01","11.4541","11.7370","11.7789","11.4226","0.3039","2.6581","11.4331"
"002561.SZ","Ðì¼Ò»ã","2012-06-04","11.5798","11.2864","11.7370","11.2130","-0.4506","-3.8393","11.7370"
"002561.SZ","Ðì¼Ò»ã","2012-06-05","11.3178","11.2759","11.4017","11.2445","-0.0105","-0.0929","11.2864"
"002561.SZ","Ðì¼Ò»ã","2012-06-06","11.2759","11.2969","11.3388","11.2445","0.0210","0.1859","11.2759"
"002561.SZ","Ðì¼Ò»ã","2012-06-07","11.3493","11.2235","11.4331","11.1921","-0.0734","-0.6493","11.2969"
"002561.SZ","Ðì¼Ò»ã","2012-06-08","11.3178","11.0873","11.3388","11.0454","-0.1362","-1.2138","11.2235"
"002561.SZ","Ðì¼Ò»ã","2012-06-11","11.0978","11.1921","11.2235","11.0139","0.1048","0.9452","11.0873"
"002561.SZ","Ðì¼Ò»ã","2012-06-12","11.1607","11.0663","11.1711","11.0454","-0.1258","-1.1236","11.1921"
"002561.SZ","Ðì¼Ò»ã","2012-06-13","11.0663","11.2340","11.2550","11.0663","0.1677","1.5152","11.0663"
"002561.SZ","Ðì¼Ò»ã","2012-06-14","11.2130","11.1816","11.3074","11.1711","-0.0524","-0.4664","11.2340"
"002561.SZ","Ðì¼Ò»ã","2012-06-15","11.2759","11.3074","11.3074","11.1816","0.1258","1.1246","11.1816"
"002561.SZ","Ðì¼Ò»ã","2012-06-18","11.3702","11.3702","11.4226","11.3178","0.0629","0.5561","11.3074"
"002561.SZ","Ðì¼Ò»ã","2012-06-19","11.3807","11.2445","11.3807","11.2130","-0.1258","-1.1060","11.3702"
"002561.SZ","Ðì¼Ò»ã","2012-06-20","11.2445","11.3493","11.4646","11.2445","0.1048","0.9320","11.2445"
"002561.SZ","Ðì¼Ò»ã","2012-06-21","11.3178","11.1292","11.3178","11.1083","-0.2201","-1.9391","11.3493"
"002561.SZ","Ðì¼Ò»ã","2012-06-25","11.1292","11.0139","11.1292","11.0035","-0.1153","-1.0358","11.1292"
"002561.SZ","Ðì¼Ò»ã","2012-06-26","10.9511","11.0244","11.0978","10.9301","0.0105","0.0951","11.0139"
"002561.SZ","Ðì¼Ò»ã","2012-06-27","11.0349","10.9615","11.0978","10.9511","-0.0629","-0.5703","11.0244"
"002561.SZ","Ðì¼Ò»ã","2012-06-28","10.9615","10.7415","11.0559","10.7415","-0.2201","-2.0076","10.9615"
"002561.SZ","Ðì¼Ò»ã","2012-06-29","10.6996","10.8567","10.8882","10.6157","0.1153","1.0732","10.7415"
"002561.SZ","Ðì¼Ò»ã","2012-07-02","10.9615","10.9615","11.0035","10.8672","0.1048","0.9653","10.8567"
"002561.SZ","Ðì¼Ò»ã","2012-07-03","10.9720","10.9511","11.0559","10.9091","-0.0105","-0.0956","10.9615"
"002561.SZ","Ðì¼Ò»ã","2012-07-04","10.9196","10.8882","10.9825","10.8672","-0.0629","-0.5742","10.9511"
"002561.SZ","Ðì¼Ò»ã","2012-07-05","10.8882","10.6576","10.8882","10.6472","-0.2305","-2.1174","10.8882"
"002561.SZ","Ðì¼Ò»ã","2012-07-06","10.6681","10.8043","10.8253","10.6681","0.1467","1.3766","10.6576"
"002561.SZ","Ðì¼Ò»ã","2012-07-09","10.7415","10.5424","10.8043","10.5319","-0.2620","-2.4248","10.8043"
"002561.SZ","Ðì¼Ò»ã","2012-07-10","10.5319","10.4690","10.6157","10.4271","-0.0734","-0.6958","10.5424"
"002561.SZ","Ðì¼Ò»ã","2012-07-11","10.4795","10.5004","10.5109","10.4061","0.0314","0.3003","10.4690"
"002561.SZ","Ðì¼Ò»ã","2012-07-12","10.4900","10.5528","10.5633","10.3433","0.0524","0.4990","10.5004"
"002561.SZ","Ðì¼Ò»ã","2012-07-13","10.5319","10.3852","10.5319","10.3642","-0.1677","-1.5889","10.5528"
"002561.SZ","Ðì¼Ò»ã","2012-07-16","10.3852","9.8402","10.4480","9.8298","-0.5449","-5.2472","10.3852"
"002561.SZ","Ðì¼Ò»ã","2012-07-17","9.8298","9.9031","9.9765","9.8088","0.0629","0.6390","9.8402"
"002561.SZ","Ðì¼Ò»ã","2012-07-18","9.8926","9.9765","9.9765","9.8088","0.0734","0.7407","9.9031"
"002561.SZ","Ðì¼Ò»ã","2012-07-19","9.9765","10.2070","10.3223","9.9136","0.2305","2.3109","9.9765"
"002561.SZ","Ðì¼Ò»ã","2012-07-20","10.1651","9.9974","10.1651","9.9765","-0.2096","-2.0534","10.2070"
"002561.SZ","Ðì¼Ò»ã","2012-07-23","9.9346","9.8717","9.9765","9.8193","-0.1258","-1.2579","9.9974"
"002561.SZ","Ðì¼Ò»ã","2012-07-24","9.8298","10.0184","10.1022","9.8088","0.1467","1.4862","9.8717"
"002561.SZ","Ðì¼Ò»ã","2012-07-25","9.9869","9.9555","10.0498","9.8612","-0.0629","-0.6276","10.0184"
"002561.SZ","Ðì¼Ò»ã","2012-07-26","9.9765","9.8507","10.0393","9.8507","-0.1048","-1.0526","9.9555"
"002561.SZ","Ðì¼Ò»ã","2012-07-27","9.8612","9.9136","9.9450","9.8507","0.0629","0.6383","9.8507"
"002561.SZ","Ðì¼Ò»ã","2012-07-31","9.8298","9.6516","9.8822","9.6306","-0.1677","-1.7076","9.8193"
"002561.SZ","Ðì¼Ò»ã","2012-08-01","9.6621","9.7669","9.8717","9.6516","0.1153","1.1944","9.6516"
"002561.SZ","Ðì¼Ò»ã","2012-08-02","9.7878","9.6726","9.8088","9.6411","-0.0943","-0.9657","9.7669"
"002561.SZ","Ðì¼Ò»ã","2012-08-03","9.7145","10.0393","10.3747","9.7145","0.3668","3.7920","9.6726"
"002561.SZ","Ðì¼Ò»ã","2012-08-06","10.0289","10.1651","10.1651","9.9031","0.1258","1.2526","10.0393"
"002561.SZ","Ðì¼Ò»ã","2012-08-07","10.0917","10.6262","10.6262","10.0603","0.4611","4.5361","10.1651"
"002561.SZ","Ðì¼Ò»ã","2012-08-08","10.4585","10.3956","10.6262","10.3537","-0.2305","-2.1696","10.6262"
"002561.SZ","Ðì¼Ò»ã","2012-08-09","10.4795","10.4690","10.4795","10.3013","0.0734","0.7056","10.3956"
"002561.SZ","Ðì¼Ò»ã","2012-08-10","10.4061","10.3642","10.4690","10.2804","-0.1048","-1.0010","10.4690"
"002561.SZ","Ðì¼Ò»ã","2012-08-13","10.3537","10.0708","10.3642","10.0708","-0.2934","-2.8311","10.3642"
"002561.SZ","Ðì¼Ò»ã","2012-08-14","10.1127","10.0708","10.1127","9.9450","0.0000","0.0000","10.0708"
"002561.SZ","Ðì¼Ò»ã","2012-08-15","10.0708","9.8717","10.0708","9.8507","-0.1991","-1.9771","10.0708"
"002561.SZ","Ðì¼Ò»ã","2012-08-16","9.8717","9.8402","9.9660","9.8088","-0.0314","-0.3185","9.8717"
"002561.SZ","Ðì¼Ò»ã","2012-08-17","9.8507","9.9241","9.9660","9.8298","0.0838","0.8520","9.8402"
"002561.SZ","Ðì¼Ò»ã","2012-08-21","9.8822","10.0289","10.0917","9.8507","0.1153","1.1628","9.9136"
"002561.SZ","Ðì¼Ò»ã","2012-08-22","10.0498","9.8822","10.0813","9.8717","-0.1467","-1.4629","10.0289"
"002561.SZ","Ðì¼Ò»ã","2012-08-23","9.9136","10.0289","10.0498","9.8822","0.1467","1.4846","9.8822"
"002561.SZ","Ðì¼Ò»ã","2012-08-24","9.9660","9.8088","10.0079","9.8088","-0.2201","-2.1944","10.0289"
"002561.SZ","Ðì¼Ò»ã","2012-08-27","9.7459","9.4735","9.7564","9.4315","-0.3353","-3.4188","9.8088"
"002561.SZ","Ðì¼Ò»ã","2012-08-28","9.4839","9.5363","9.5992","9.4839","0.0629","0.6637","9.4735"
"002561.SZ","Ðì¼Ò»ã","2012-08-29","9.5154","9.4525","9.5782","9.4525","-0.0838","-0.8791","9.5363"
"002561.SZ","Ðì¼Ò»ã","2012-08-30","9.4735","9.4106","9.5363","9.3896","-0.0419","-0.4435","9.4525"
"002561.SZ","Ðì¼Ò»ã","2012-08-31","9.4106","9.4944","9.5049","9.3896","0.0838","0.8909","9.4106"
"002561.SZ","Ðì¼Ò»ã","2012-09-03","9.4525","9.5992","9.5992","9.4106","0.1048","1.1037","9.4944"
"002561.SZ","Ðì¼Ò»ã","2012-09-04","9.5992","9.5049","9.5992","9.4735","-0.0943","-0.9825","9.5992"
"002561.SZ","Ðì¼Ò»ã","2012-09-05","9.4839","9.5887","9.6202","9.4630","0.0838","0.8820","9.5049"
"002561.SZ","Ðì¼Ò»ã","2012-09-06","9.6097","9.6935","9.7040","9.5678","0.1048","1.0929","9.5887"
"002561.SZ","Ðì¼Ò»ã","2012-09-07","9.7145","9.9555","10.0498","9.6935","0.2620","2.7027","9.6935"
"002561.SZ","Ðì¼Ò»ã","2012-09-10","9.9555","9.9555","9.9869","9.8507","0.0000","0.0000","9.9555"
"002561.SZ","Ðì¼Ò»ã","2012-09-11","9.9136","9.9346","9.9555","9.8402","-0.0210","-0.2105","9.9555"
"002561.SZ","Ðì¼Ò»ã","2012-09-12","9.9241","9.9765","10.0289","9.7669","0.0419","0.4220","9.9346"
"002561.SZ","Ðì¼Ò»ã","2012-09-13","9.9869","9.8717","10.0184","9.8717","-0.1048","-1.0504","9.9765"
"002561.SZ","Ðì¼Ò»ã","2012-09-14","9.9241","9.8822","9.9450","9.8193","0.0105","0.1062","9.8717"
"002561.SZ","Ðì¼Ò»ã","2012-09-17","9.8822","9.5782","9.8822","9.5573","-0.3039","-3.0753","9.8822"
"002561.SZ","Ðì¼Ò»ã","2012-09-18","9.5049","9.5992","9.6202","9.5049","0.0210","0.2188","9.5782"
"002561.SZ","Ðì¼Ò»ã","2012-09-19","9.6202","9.6306","9.6411","9.5468","0.0314","0.3275","9.5992"
"002561.SZ","Ðì¼Ò»ã","2012-09-20","9.6202","9.3791","9.6202","9.3791","-0.2515","-2.6115","9.6306"
"002561.SZ","Ðì¼Ò»ã","2012-09-21","9.3687","9.3372","9.4315","9.3372","-0.0419","-0.4469","9.3791"
"002561.SZ","Ðì¼Ò»ã","2012-09-24","9.3163","9.2639","9.3267","9.1172","-0.0734","-0.7856","9.3372"
"002561.SZ","Ðì¼Ò»ã","2012-09-25","9.2219","9.2534","9.2743","9.1696","-0.0105","-0.1131","9.2639"
"002561.SZ","Ðì¼Ò»ã","2012-09-26","9.2639","8.9600","9.2743","8.9390","-0.2934","-3.1710","9.2534"
"002561.SZ","Ðì¼Ò»ã","2012-09-27","9.0124","9.0333","9.1696","8.8971","0.0734","0.8187","8.9600"
"002561.SZ","Ðì¼Ò»ã","2012-09-28","9.0438","9.2115","9.2219","8.9809","0.1782","1.9722","9.0333"
"002561.SZ","Ðì¼Ò»ã","2012-10-08","9.2219","9.2324","9.2639","9.1381","0.0210","0.2275","9.2115"
"002561.SZ","Ðì¼Ò»ã","2012-10-09","9.2534","9.4106","9.4525","9.2429","0.1782","1.9296","9.2324"
"002561.SZ","Ðì¼Ò»ã","2012-10-10","9.4211","9.4525","9.4525","9.3582","0.0419","0.4454","9.4106"
"002561.SZ","Ðì¼Ò»ã","2012-10-11","9.4211","9.2743","9.4211","9.2219","-0.1782","-1.8847","9.4525"
"002561.SZ","Ðì¼Ò»ã","2012-10-12","9.2953","9.2953","9.3896","9.2429","0.0210","0.2260","9.2743"
"002561.SZ","Ðì¼Ò»ã","2012-10-15","9.2953","9.1381","9.3058","9.0962","-0.1572","-1.6911","9.2953"
"002561.SZ","Ðì¼Ò»ã","2012-10-17","9.1905","9.2639","9.2743","9.1696","0.0734","0.7982","9.1905"
"002561.SZ","Ðì¼Ò»ã","2012-10-19","9.3582","9.2848","9.4315","9.2639","-0.0943","-1.0056","9.3791"
"002561.SZ","Ðì¼Ò»ã","2012-10-22","9.2429","9.3477","9.3477","9.1800","0.0629","0.6772","9.2848"
"002561.SZ","Ðì¼Ò»ã","2012-10-23","9.3477","9.3687","9.5049","9.3372","0.0210","0.2242","9.3477"
"002561.SZ","Ðì¼Ò»ã","2012-10-24","9.3058","9.3163","9.3687","9.2429","-0.0524","-0.5593","9.3687"
"002561.SZ","Ðì¼Ò»ã","2012-10-25","9.3163","9.3477","9.4211","9.2639","0.0314","0.3375","9.3163"
"002561.SZ","Ðì¼Ò»ã","2012-10-26","9.3163","9.0543","9.3372","9.0543","-0.2934","-3.1390","9.3477"
"002561.SZ","Ðì¼Ò»ã","2012-10-29","9.0648","9.0124","9.0752","8.9809","-0.0419","-0.4630","9.0543"
"002561.SZ","Ðì¼Ò»ã","2012-10-30","9.0019","9.0438","9.0962","9.0019","0.0314","0.3488","9.0124"
"002561.SZ","Ðì¼Ò»ã","2012-10-31","9.0648","9.0648","9.0648","8.9600","0.0210","0.2317","9.0438"
"002561.SZ","Ðì¼Ò»ã","2012-11-01","9.0648","9.1800","9.2115","9.0648","0.1153","1.2717","9.0648"
"002561.SZ","Ðì¼Ò»ã","2012-11-02","9.2010","9.2534","9.2639","9.1486","0.0734","0.7991","9.1800"
"002561.SZ","Ðì¼Ò»ã","2012-11-05","9.2534","9.1486","9.2534","9.1067","-0.1048","-1.1325","9.2534"
"002561.SZ","Ðì¼Ò»ã","2012-11-06","9.1800","9.0857","9.1800","9.0228","-0.0629","-0.6873","9.1486"
"002561.SZ","Ðì¼Ò»ã","2012-11-07","9.0543","9.1591","9.1800","9.0543","0.0734","0.8074","9.0857"
"002561.SZ","Ðì¼Ò»ã","2012-11-08","9.0648","8.8552","9.1067","8.8552","-0.3039","-3.3181","9.1591"
"002561.SZ","Ðì¼Ò»ã","2012-11-09","8.8552","8.8971","8.9600","8.8237","0.0419","0.4734","8.8552"
"002561.SZ","Ðì¼Ò»ã","2012-11-12","8.8971","8.9495","8.9704","8.8866","0.0524","0.5889","8.8971"
"002561.SZ","Ðì¼Ò»ã","2012-11-13","8.9495","8.7609","8.9495","8.7609","-0.1886","-2.1077","8.9495"
"002561.SZ","Ðì¼Ò»ã","2012-11-14","8.8028","8.7923","8.8447","8.6770","0.0314","0.3589","8.7609"
"002561.SZ","Ðì¼Ò»ã","2012-11-15","8.7294","8.6351","8.7923","8.6246","-0.1572","-1.7878","8.7923"
"002561.SZ","Ðì¼Ò»ã","2012-11-16","8.5827","8.6141","8.6351","8.5513","-0.0210","-0.2427","8.6351"
"002561.SZ","Ðì¼Ò»ã","2012-11-19","8.6246","8.6665","8.6875","8.5827","0.0524","0.6083","8.6141"
"002561.SZ","Ðì¼Ò»ã","2012-11-20","8.6875","8.6141","8.7085","8.5932","-0.0524","-0.6046","8.6665"
"002561.SZ","Ðì¼Ò»ã","2012-11-21","8.8028","8.7294","8.8237","8.6246","0.1153","1.3382","8.6141"
"002561.SZ","Ðì¼Ò»ã","2012-11-22","8.6980","8.6561","8.7504","8.6561","-0.0734","-0.8403","8.7294"
